filename,content,type
speaker00042_F_s3_stn00151.lab,闰三月癸酉年有个闰三月,Sentence
speaker00042_F_s2_stn00069.lab,切莫坐失良机近闻,Sentence
speaker00042_F_s2_stn00086.lab,途经资阳内江隆昌等地,Sentence
speaker00042_F_s1_stn00010.lab,a（啊）,Monophthong
speaker00042_F_s2_stn00157.lab,,Sentence
speaker00042_F_s3_stn00124.lab,在排除党内错误倾向干扰问题上,Sentence
speaker00042_F_s1_stn00141.lab,会议两主席欧文右一和万斯右二主持会议,Sentence
speaker00042_F_s2_stn00017.lab,实际是工业发达地区与原材料产地的利益冲突,Sentence
speaker00042_F_s3_stn00090.lab,自然就与月亮水相联系,Sentence
speaker00042_F_s2_stn00142.lab,致使学生交了保费而不能参加保险公司的保险,Sentence
speaker00042_F_s1_stn00084.lab,某施工单位为了加强联络,Sentence
speaker00042_F_s1_stn00093.lab,接着赞颂了美丽的春天和当时的统治者,Sentence
speaker00042_F_s2_stn00049.lab,正赶上一拨一拨的宛城居民,Sentence
speaker00042_F_s2_stn00008.lab,大把大把的钱花在买磁带歌星粘纸照片上,Sentence
speaker00042_F_s3_stn00016.lab,老祖宗都没成气候,Sentence
speaker00042_F_s3_stn00064.lab,主要线路一般公交车一律凭月票上车,Sentence
speaker00042_F_s2_stn00136.lab,钻获了一口特高产工业油气井,Sentence
speaker00042_F_s2_stn00056.lab,会费比额表问题越来越受到会员国的重视,Sentence
speaker00042_F_s2_stn00058.lab,并把这片山林命名为妇女林,Sentence
speaker00042_F_s1_stn00134.lab,保真学和保真技术的开发运用,Sentence
speaker00042_F_s3_stn00127.lab,民族团结杂志社刘增林三岁女童李惠,Sentence
speaker00042_F_s1_stn00129.lab,隔三至四天全院可以喝一顿奶子茶,Sentence
speaker00042_F_s3_stn00094.lab,尽量帮助专家完成任务外,Sentence
speaker00042_F_s1_stn00138.lab,当年江主席曾登上著名的金门桥南塔楼的顶端,Sentence
speaker00042_F_s2_stn00043.lab,成为这里的第十一世活佛,Sentence
speaker00042_F_s2_stn00089.lab,我们是早春二月去的,Sentence
speaker00042_F_s1_stn00082.lab,又如速度问题,Sentence
speaker00042_F_s1_stn00077.lab,现已折戟沉沙改产它物了,Sentence
speaker00042_F_s1_stn00103.lab,我国从阿尔巴尼亚引进一万棵油橄榄,Sentence
speaker00042_F_s2_stn00121.lab,村民自己的汽车拖拉机忙忙碌碌,Sentence
speaker00042_F_s3_stn00101.lab,身体的残缺悄然退却了,Sentence
speaker00042_F_s2_stn00077.lab,除日内瓦会议两主席外,Sentence
speaker00042_F_s1_stn00034.lab,林（lin）,Monosyllables
speaker00042_F_s2_stn00131.lab,为中国国弱民穷而叹惜等,Sentence
speaker00042_F_s2_stn00146.lab,偶遇徐悲鸿先生的夫人廖静文,Sentence
speaker00042_F_s2_stn00114.lab,很多乡镇卫生院缺乏医疗骨干,Sentence
speaker00042_F_s1_stn00062.lab,了（liao）,Monosyllables
speaker00042_F_s3_stn00074.lab,金易林曾多次与澳大利亚交响乐团合作,Sentence
speaker00042_F_s3_stn00052.lab,当追溯到以维也纳学派为代表的逻辑经验主义,Sentence
speaker00042_F_s1_stn00132.lab,小个子用尼龙绳套住了小邝的脖子,Sentence
speaker00042_F_s1_stn00136.lab,残卷也自有它管窥一斑的妙处,Sentence
speaker00042_F_s3_stn00096.lab,原不知作何用场,Sentence
speaker00042_F_s3_stn00041.lab,袜子的风波掀起来了,Sentence
speaker00042_F_s2_stn00103.lab,小的恐怕只有五六岁,Sentence
speaker00042_F_s1_stn00097.lab,大潮不同于室内剧渴望和编辑部的故事,Sentence
speaker00042_F_s3_stn00079.lab,天津东方商业大厦购物迷宫,Sentence
speaker00042_F_s2_stn00045.lab,妈妈的苏州话我能听懂,Sentence
speaker00042_F_s2_stn00126.lab,突破它已不仅是理论问题,Sentence
speaker00042_F_s2_stn00085.lab,外面连个人影儿也没有,Sentence
speaker00042_F_s2_stn00025.lab,其余主要销往西欧和加拿大,Sentence
speaker00042_F_s3_stn00116.lab,繁峙县个体混汞炼金氰化选金泛滥,Sentence
speaker00042_F_s1_stn00057.lab,冷（leng）,Monosyllables
speaker00042_F_s3_stn00021.lab,外单位邀请外出采访,Sentence
speaker00042_F_s1_stn00050.lab,领（ling）,Monosyllables
speaker00042_F_s1_stn00070.lab,哈尔滨的王兆小区,Sentence
speaker00042_F_s1_stn00098.lab,当然不能全怪明星,Sentence
speaker00042_F_s2_stn00118.lab,少年儿童题材的电视剧连年得奖,Sentence
speaker00042_F_s1_stn00053.lab,狼（lang）,Monosyllables
speaker00042_F_s1_stn00079.lab,当我再度把目光从案头移向窗外的时候,Sentence
speaker00042_F_s1_stn00044.lab,俩（lia）,Monosyllables
speaker00042_F_s2_stn00110.lab,无钱的用权换钱,Sentence
speaker00042_F_s2_stn00087.lab,小香玉自幼酷爱豫剧,Sentence
speaker00042_F_s1_stn00076.lab,这种调整引出的应是经济中的相对价格变动,Sentence
speaker00042_F_s2_stn00107.lab,天津男子网球队教练倪长宏,Sentence
speaker00042_F_s2_stn00152.lab,他用细腻委婉的长篇短章,Sentence
speaker00042_F_s1_stn00102.lab,条块纵向分配资金的基本格局没有根本打破,Sentence
speaker00042_F_s3_stn00145.lab,有处理病害肉及污水的设施,Sentence
speaker00042_F_s1_stn00066.lab,六（liu）,Monosyllables
speaker00042_F_s2_stn00046.lab,让中央领导同志分别下去蹲点搞调查,Sentence
speaker00042_F_s1_stn00100.lab,也从未体验过爱情的滋味,Sentence
speaker00042_F_s2_stn00124.lab,十四日在四川省万县市正式挂牌筹建,Sentence
speaker00042_F_s3_stn00004.lab,四位女工想不通,Sentence
speaker00042_F_s3_stn00069.lab,龙中龙阴雨连绵的夜晚,Sentence
speaker00042_F_s3_stn00152.lab,开始了海外掠夺殖民地的罪恶战争,Sentence
speaker00042_F_s1_stn00054.lab,老（lao）,Monosyllables
speaker00042_F_s1_stn00121.lab,又往往无钱购书,Sentence
speaker00042_F_s1_stn00118.lab,我在探望时向他作了转述,Sentence
speaker00042_F_s1_stn00006.lab,e（鹅）,Monophthong
speaker00042_F_s3_stn00020.lab,反对背后乱查,Sentence
speaker00042_F_s3_stn00044.lab,欢腾的布谷鸟在枝叶间鸣叫,Sentence
speaker00042_F_s2_stn00138.lab,还要加上我穷,Sentence
speaker00042_F_s2_stn00071.lab,一位乘务员走过来大声对我们说,Sentence
speaker00042_F_s3_stn00063.lab,同外语系一谈,Sentence
speaker00042_F_s1_stn00143.lab,（做吞咽动作）,Swallowing
speaker00042_F_s3_stn00042.lab,因感山石之妙,Sentence
speaker00042_F_s3_stn00039.lab,操作起来只需一二秒钟,Sentence
speaker00042_F_s2_stn00084.lab,是如何弥补的,Sentence
speaker00042_F_s3_stn00155.lab,（做吞咽动作）,Swallowing
speaker00042_F_s3_stn00026.lab,是女中佼佼者,Sentence
speaker00042_F_s1_stn00096.lab,有条件申请解决农转非,Sentence
speaker00042_F_s2_stn00009.lab,又到夫人屋里问安后说了声我走了,Sentence
speaker00042_F_s3_stn00053.lab,腾出一个停产的木工厂作为交易市场,Sentence
speaker00042_F_s3_stn00059.lab,有时竟发生一本旧书被拆开,Sentence
speaker00042_F_s3_stn00114.lab,俄军不仅准备打防御战,Sentence
speaker00042_F_s3_stn00126.lab,再拖着沉沉的身子跑到海上去满足垂钓的雅致,Sentence
speaker00042_F_s1_stn00083.lab,作者理性地把握伟大的人格力量的同时,Sentence
speaker00042_F_s2_stn00054.lab,动物有五百多种,Sentence
speaker00042_F_s3_stn00140.lab,然后便亲自到看守所暗中连续观察好几天,Sentence
speaker00042_F_s1_stn00120.lab,曾为此到处奔走呼号,Sentence
speaker00042_F_s1_stn00060.lab,连（lian）,Monosyllables
speaker00042_F_s1_stn00005.lab,o（哦）,Monophthong
speaker00042_F_s3_stn00047.lab,在政令上曾明文规定禁止售卖毒药,Sentence
speaker00042_F_s3_stn00149.lab,运河上出现了一些强行以少量金钱或日用品,Sentence
speaker00042_F_s1_stn00013.lab,i（衣）,Monophthong
speaker00042_F_s2_stn00116.lab,为农民开辟粮食银行,Sentence
speaker00042_F_s2_stn00141.lab,落后国家要赶超跑在前面的国家,Sentence
speaker00042_F_s2_stn00013.lab,使人和社会实体成为真正的充满活力的主体,Sentence
speaker00042_F_s1_stn00122.lab,每本书都有邓颖超的藏书印章,Sentence
speaker00042_F_s2_stn00119.lab,曾在抗日战争和建国前后,Sentence
speaker00042_F_s1_stn00116.lab,演员们演出的不是独幕或多幕剧,Sentence
speaker00042_F_s1_stn00107.lab,他的事主已经准备在第三国的法院出庭,Sentence
speaker00042_F_s3_stn00066.lab,从业人员才二万人,Sentence
speaker00042_F_s1_stn00108.lab,缅怀我们敬爱的校长谢台臣同志,Sentence
speaker00042_F_s3_stn00011.lab,培训环保人才,Sentence
speaker00042_F_s2_stn00094.lab,还有不少国家和地区二者并存,Sentence
speaker00042_F_s2_stn00033.lab,金融调控以指令性的贷款规模为主,Sentence
speaker00042_F_s2_stn00063.lab,我队与太原火车站,Sentence
speaker00042_F_s3_stn00142.lab,山西这两年砖窑水泥厂大发展,Sentence
speaker00042_F_s2_stn00036.lab,我爱你这种只有流行乐演出时才得到的呼唤,Sentence
speaker00042_F_s3_stn00089.lab,长期闭关自守,Sentence
speaker00042_F_s2_stn00050.lab,它不幸正处在酸雨严重的地区,Sentence
speaker00042_F_s3_stn00144.lab,这就是王英胜,Sentence
speaker00042_F_s3_stn00050.lab,是过去一座花园式王府,Sentence
speaker00042_F_s3_stn00128.lab,能否谈谈您们的饮食起居,Sentence
speaker00042_F_s1_stn00081.lab,哈尔滨闻知此讯,Sentence
speaker00042_F_s2_stn00092.lab,正在南极大陆南大洋进行科学考察,Sentence
speaker00042_F_s2_stn00068.lab,这些从未有过的经营策略,Sentence
speaker00042_F_s3_stn00108.lab,加上铁路航运港站,Sentence
speaker00042_F_s3_stn00061.lab,聂庄子乡的对照试验表明,Sentence
speaker00042_F_s1_stn00104.lab,黑灯瞎火的摔下去真不得了,Sentence
speaker00042_F_s3_stn00068.lab,并很快与七十三团会合,Sentence
speaker00042_F_s2_stn00081.lab,我国进口油出现增加趋势,Sentence
speaker00042_F_s2_stn00027.lab,要让全民吃上碘盐,Sentence
speaker00042_F_s3_stn00098.lab,但主要原因已不是价格因素,Sentence
speaker00042_F_s1_stn00089.lab,化学家告诉我们,Sentence
speaker00042_F_s3_stn00033.lab,化肥厂是个一九八二年就下马的老厂,Sentence
speaker00042_F_s1_stn00009.lab,v（淤）,Monophthong
speaker00042_F_s1_stn00105.lab,厅堂鸦雀无声,Sentence
speaker00042_F_s2_stn00134.lab,还是决定于政治体制的改革,Sentence
speaker00042_F_s1_stn00043.lab,里（li）,Monosyllables
speaker00042_F_s1_stn00127.lab,只有耕地一万四千三百五十三亩,Sentence
speaker00042_F_s1_stn00071.lab,不少冒牌货的标签标明来自欧美国家,Sentence
speaker00042_F_s3_stn00117.lab,孙中山英年早逝,Sentence
speaker00042_F_s2_stn00020.lab,多渠道多侧面发现和盐优秀年轻干部,Sentence
speaker00042_F_s3_stn00017.lab,驱穷困的一颗火种,Sentence
speaker00042_F_s3_stn00025.lab,去爱斯基摩人尤金布洛瓦家做客,Sentence
speaker00042_F_s3_stn00014.lab,新产品原理已试验成功,Sentence
speaker00042_F_s1_stn00087.lab,还增强了主人翁敬业精神,Sentence
speaker00042_F_s3_stn00134.lab,村里荒山肯定不会绿化得这么快,Sentence
speaker00042_F_s2_stn00135.lab,将岛内十一点四万吨蔗糖成功地销往俄罗斯,Sentence
speaker00042_F_s3_stn00043.lab,使沉郁心头的愁云消遁了,Sentence
speaker00042_F_s3_stn00038.lab,首先和我握手,Sentence
speaker00042_F_s3_stn00111.lab,却又不像档案那种官样文章,Sentence
speaker00042_F_s2_stn00153.lab,我穷你也不能富,Sentence
speaker00042_F_s1_stn00115.lab,计划行政性资金运作的性质没有根本改变,Sentence
speaker00042_F_s3_stn00130.lab,更有赞美有钦佩,Sentence
speaker00042_F_s3_stn00085.lab,河南境内往北的数千车辆仍被困中,Sentence
speaker00042_F_s1_stn00088.lab,而对电视机的外观形状评价比较低,Sentence
speaker00042_F_s3_stn00030.lab,香港中区兰桂坊发生人踩人惨剧,Sentence
speaker00042_F_s3_stn00119.lab,人民生活没有多大改善,Sentence
speaker00042_F_s1_stn00019.lab,i（衣）,Monophthong
speaker00042_F_s2_stn00023.lab,每吨货物按二千元赔偿,Sentence
speaker00042_F_s2_stn00044.lab,开展国内外爱子影视工作的交流活动,Sentence
speaker00042_F_s1_stn00030.lab,连（lian）,Monosyllables
speaker00042_F_s2_stn00053.lab,一位新加坡巨富不远万里北行,Sentence
speaker00042_F_s1_stn00123.lab,开展了全面质量奥迪特评审,Sentence
speaker00042_F_s1_stn00068.lab,为什么社会主义社会中生产力长期发展缓慢,Sentence
speaker00042_F_s2_stn00150.lab,自广西呼啸而经广东西部,Sentence
speaker00042_F_s1_stn00110.lab,超过文化部核定的标准近一倍半,Sentence
speaker00042_F_s1_stn00024.lab,老（lao）,Monosyllables
speaker00042_F_s2_stn00080.lab,准备运出黎巴嫩,Sentence
speaker00042_F_s3_stn00019.lab,南永一井胜利完钻,Sentence
speaker00042_F_s2_stn00123.lab,这批党员团员和盟员会员像是革命的种子,Sentence
speaker00042_F_s1_stn00086.lab,增强我们与外国合作的吸引力,Sentence
speaker00042_F_s3_stn00156.lab,（做吞咽动作）,Swallowing
speaker00042_F_s2_stn00026.lab,俨然是座繁华的地下世界,Sentence
speaker00042_F_s1_stn00091.lab,对卖淫妇女和嫖客进行收容教育,Sentence
speaker00042_F_s3_stn00072.lab,杨丹利用业余时间,Sentence
speaker00042_F_s2_stn00117.lab,这样集中地讲,Sentence
speaker00042_F_s2_stn00015.lab,一个人的能力有强弱,Sentence
speaker00042_F_s2_stn00154.lab,（做吞咽动作）,Swallowing
speaker00042_F_s1_stn00016.lab,a（啊）,Monophthong
speaker00042_F_s1_stn00078.lab,许多少男少女被培养成追星族发烧友,Sentence
speaker00042_F_s2_stn00100.lab,曾经一度消失,Sentence
speaker00042_F_s2_stn00039.lab,只要全党动员,Sentence
speaker00042_F_s2_stn00004.lab,适当搞些港台娱乐也未尝不可,Sentence
speaker00042_F_s2_stn00148.lab,以经济条件相对比较好的科特迪瓦为例,Sentence
speaker00042_F_s2_stn00021.lab,在一些人重温欧洲中心论旧梦的时候,Sentence
speaker00042_F_s2_stn00130.lab,其亲属一律不准调进局机关工作,Sentence
speaker00042_F_s2_stn00090.lab,警察接受当事人吃请耍特权,Sentence
speaker00042_F_s3_stn00087.lab,即刻调转车头,Sentence
speaker00042_F_s2_stn00096.lab,欧共体方面认为,Sentence
speaker00042_F_s2_stn00064.lab,要把洱海翻腾个底朝天,Sentence
speaker00042_F_s2_stn00099.lab,成交额超四百万元,Sentence
speaker00042_F_s3_stn00129.lab,要挖掘现有仓库潜力,Sentence
speaker00042_F_s2_stn00030.lab,共有十万革命志士在这儿为国捐躯,Sentence
speaker00042_F_s1_stn00074.lab,而不应把它理解为迎合某些观众的不健康趣味,Sentence
speaker00042_F_s1_stn00029.lab,俩（lia）,Monosyllables
speaker00042_F_s3_stn00076.lab,人们重视海洋,Sentence
speaker00042_F_s2_stn00066.lab,有些汽车也开上了铁路路基,Sentence
speaker00042_F_s1_stn00056.lab,类（lei）,Monosyllables
speaker00042_F_s1_stn00031.lab,两（liang）,Monosyllables
speaker00042_F_s2_stn00029.lab,使炎黄子孙心中圣洁的火越燃越烈,Sentence
speaker00042_F_s1_stn00119.lab,热情讴歌人民,Sentence
speaker00042_F_s3_stn00137.lab,全市因扩建道路,Sentence
speaker00042_F_s3_stn00058.lab,这套编磬应属佼佼者,Sentence
speaker00042_F_s2_stn00048.lab,凡用此法捕来的鱼,Sentence
speaker00042_F_s2_stn00037.lab,他们一九九四年以来审结的十六件涉外案件,Sentence
speaker00042_F_s2_stn00073.lab,提出二百六十四条意见建议,Sentence
speaker00042_F_s3_stn00153.lab,无论大街小巷还是沿路道旁,Sentence
speaker00042_F_s1_stn00090.lab,创造性地研究和运用了军事辩证法,Sentence
speaker00042_F_s2_stn00156.lab,（做吞咽动作）,Swallowing
speaker00042_F_s2_stn00072.lab,著名的美国摇滚乐歌星迈克杰克逊,Sentence
speaker00042_F_s3_stn00037.lab,然后用一大杯暖啤酒一同送下肚,Sentence
speaker00042_F_s1_stn00139.lab,应放弃政治经济上的某些过激做法,Sentence
speaker00042_F_s2_stn00128.lab,是不可逾越的,Sentence
speaker00042_F_s2_stn00055.lab,他唱卡拉时走了调,Sentence
speaker00042_F_s2_stn00042.lab,还找了女朋友,Sentence
speaker00042_F_s3_stn00077.lab,在海浪的摇晃中编织着关于海上勘探的梦,Sentence
speaker00042_F_s1_stn00036.lab,六（liu）,Monosyllables
speaker00042_F_s1_stn00038.lab,狼（lang）,Monosyllables
speaker00042_F_s1_stn00064.lab,林（lin）,Monosyllables
speaker00042_F_s1_stn00049.lab,林（lin）,Monosyllables
speaker00042_F_s3_stn00027.lab,儿童少年天真活泼,Sentence
speaker00042_F_s2_stn00145.lab,经西单天安门东单至八王坟,Sentence
speaker00042_F_s3_stn00132.lab,来的人他不许诺任何优惠条件,Sentence
speaker00042_F_s3_stn00006.lab,口里一边说哎哟,Sentence
speaker00042_F_s1_stn00035.lab,领（ling）,Monosyllables
speaker00042_F_s3_stn00157.lab,,Sentence
speaker00042_F_s2_stn00016.lab,这种公司与农场职工的组合,Sentence
speaker00042_F_s2_stn00098.lab,一片旷野荒丘,Sentence
speaker00042_F_s3_stn00095.lab,妥善保管防扩散,Sentence
speaker00042_F_s1_stn00126.lab,女主人刘玉梅,Sentence
speaker00042_F_s3_stn00105.lab,三部委在意见中提出,Sentence
speaker00042_F_s1_stn00124.lab,六十个字要写几遍,Sentence
speaker00042_F_s2_stn00057.lab,您还打算培养多少国际比赛获奖者,Sentence
speaker00042_F_s3_stn00121.lab,做了妥善的安顿,Sentence
speaker00042_F_s3_stn00056.lab,他外孙在饭店不好好工作,Sentence
speaker00042_F_s1_stn00052.lab,岚（lan）,Monosyllables
speaker00042_F_s1_stn00095.lab,谈判才能开始,Sentence
speaker00042_F_s1_stn00111.lab,从她两次婚变的痛定思痛中,Sentence
speaker00042_F_s2_stn00104.lab,毛泽东讲完话,Sentence
speaker00042_F_s2_stn00140.lab,污染是必然的应该的,Sentence
speaker00042_F_s3_stn00082.lab,养鱼养猪种大豆,Sentence
speaker00042_F_s3_stn00040.lab,只怕莎翁九泉有灵也会重复自己的名句,Sentence
speaker00042_F_s3_stn00125.lab,从诗的意象营构看,Sentence
